Length;Year;fs1;fs2;fs3;fs4;fs5;fs6;fs7;fs8;Sex
41;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
42;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
43;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
44;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
45;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
46;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
47;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
0;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
1;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
2;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
3;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
4;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
5;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
6;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
7;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
8;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
9;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
10;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
11;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
12;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
13;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
14;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
15;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
16;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
17;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
18;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
19;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
20;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
21;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
22;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
23;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
24;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
25;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
26;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
27;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
28;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
29;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
30;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
31;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
32;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
33;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
34;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
35;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
36;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
37;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
38;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
39;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
40;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
41;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
42;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
43;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
44;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
45;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
46;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
47;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
